selling_price,km_driven,fuel,seller_type,transmission,owner,car_age
625000,13800,Petrol,Individual,Automatic,First Owner,2
1035000,23000,Petrol,Dealer,Automatic,First Owner,3
600000,99700,Diesel,Individual,Manual,First Owner,3
3100000,5000,Diesel,Individual,Automatic,First Owner,1
650000,49654,Diesel,Dealer,Manual,First Owner,6
550000,45457,Petrol,Dealer,Manual,First Owner,4
1260000,39221,Diesel,Dealer,Manual,First Owner,3
660000,48220,Petrol,Dealer,Manual,First Owner,4
700000,11114,Petrol,Dealer,Manual,First Owner,3
235000,60208,Diesel,Dealer,Manual,First Owner,12
475000,80000,Diesel,Dealer,Manual,First Owner,7
795000,98600,Diesel,Dealer,Automatic,First Owner,12
8900000,13000,Petrol,Dealer,Automatic,First Owner,4
3200000,30000,Diesel,Dealer,Automatic,First Owner,5
1860000,18000,Petrol,Dealer,Automatic,First Owner,1
4200000,100000,Diesel,Dealer,Automatic,First Owner,10
850000,58000,Petrol,Dealer,Automatic,First Owner,5
585000,85441,Diesel,Dealer,Manual,First Owner,3
380000,64541,Diesel,Dealer,Manual,First Owner,5
650000,35000,Diesel,Individual,Manual,First Owner,1
434999,16267,Petrol,Dealer,Manual,First Owner,3
525000,71500,Diesel,Dealer,Manual,First Owner,7
4800000,12999,Diesel,Dealer,Automatic,First Owner,1
160000,80000,Petrol,Individual,Manual,First Owner,12
160000,90000,Petrol,Individual,Manual,Second Owner,13
900000,14700,Petrol,Individual,Manual,First Owner,3
61000,90000,Petrol,Individual,Manual,Second Owner,20
400000,50000,Petrol,Individual,Manual,First Owner,3
150000,100000,Petrol,Individual,Manual,Second Owner,11
950000,24000,Petrol,Individual,Automatic,First Owner,1
110000,90000,Petrol,Individual,Manual,First Owner,13
375000,30000,Petrol,Individual,Manual,First Owner,5
350000,80000,Petrol,Individual,Manual,First Owner,3
310000,92686,Diesel,Dealer,Manual,Second Owner,8
90000,300000,Petrol,Individual,Manual,Third Owner,10
350000,90000,Petrol,Individual,Manual,Second Owner,9
100000,60000,Petrol,Individual,Manual,First Owner,17
1300000,40000,Diesel,Individual,Automatic,First Owner,3
280000,55000,Petrol,Individual,Manual,First Owner,6
360000,6000,Petrol,Individual,Manual,First Owner,2
150000,40000,Petrol,Individual,Manual,Second Owner,9
900000,15000,Petrol,Individual,Automatic,First Owner,3
120000,50000,Diesel,Individual,Manual,Second Owner,15
215000,90000,Petrol,Individual,Manual,Second Owner,10
550000,38500,Diesel,Individual,Manual,First Owner,7
775000,35000,Petrol,Individual,Manual,First Owner,2
409999,49359,Petrol,Individual,Manual,Third Owner,19
65000,70000,Petrol,Individual,Manual,Second Owner,15
200000,90000,Petrol,Individual,Manual,Second Owner,12
240000,50000,Petrol,Individual,Manual,Second Owner,10
800000,108731,Diesel,Individual,Manual,First Owner,8
400000,120000,Diesel,Individual,Manual,First Owner,10
500000,60000,Diesel,Individual,Manual,First Owner,4
150000,90000,Diesel,Individual,Manual,Third Owner,13
500000,140000,Diesel,Individual,Manual,Second Owner,6
320000,80000,Petrol,Individual,Manual,First Owner,6
300000,90000,Diesel,Individual,Manual,First Owner,7
285000,14000,Petrol,Individual,Manual,First Owner,2
360000,70000,Diesel,Individual,Manual,Second Owner,8
450000,55000,Petrol,Individual,Manual,Second Owner,11
175000,60000,Petrol,Individual,Manual,Third Owner,9
350000,74000,Diesel,Individual,Manual,Second Owner,9
530000,45000,Diesel,Dealer,Manual,First Owner,0
1025000,38000,Diesel,Dealer,Manual,First Owner,3
950000,24000,Diesel,Dealer,Manual,First Owner,3
725000,29976,Petrol,Dealer,Manual,First Owner,3
919999,41000,Petrol,Dealer,Manual,First Owner,3
700000,15000,Diesel,Dealer,Manual,First Owner,2
725000,36000,Diesel,Dealer,Manual,First Owner,3
840000,30646,Petrol,Dealer,Manual,First Owner,3
365000,23600,Petrol,Dealer,Manual,First Owner,5
665000,71318,Diesel,Dealer,Manual,First Owner,6
50000,78098,Petrol,Individual,Manual,First Owner,17
225000,30000,Petrol,Individual,Manual,First Owner,6
229999,45000,Petrol,Individual,Manual,Second Owner,8
145000,67000,Petrol,Individual,Manual,First Owner,12
750000,18054,Petrol,Dealer,Manual,First Owner,3
785000,40000,Diesel,Individual,Manual,First Owner,5
225000,30000,Petrol,Individual,Manual,First Owner,9
300000,80000,Diesel,Individual,Manual,First Owner,3
680000,20000,Diesel,Individual,Manual,First Owner,4
700000,40000,Diesel,Individual,Manual,First Owner,4
180000,120000,Diesel,Individual,Manual,First Owner,9
270000,120000,Diesel,Individual,Manual,Second Owner,12
370000,97000,Petrol,Individual,Manual,Second Owner,10
1100000,70000,Diesel,Individual,Manual,First Owner,2
120000,120000,Diesel,Individual,Manual,Second Owner,16
430000,88000,Diesel,Individual,Manual,Second Owner,7
550000,38406,Diesel,Dealer,Manual,First Owner,6
320000,54350,Petrol,Dealer,Manual,First Owner,6
390000,32260,Petrol,Dealer,Manual,First Owner,5
550000,58231,Diesel,Dealer,Manual,First Owner,6
370000,59858,Petrol,Dealer,Manual,First Owner,8
190000,73350,Petrol,Dealer,Manual,First Owner,10
509999,88473,Diesel,Dealer,Manual,First Owner,7
450000,96987,Petrol,Dealer,Manual,First Owner,7
5500000,77350,Diesel,Dealer,Automatic,First Owner,4
550000,61187,Diesel,Dealer,Manual,First Owner,5
400000,68350,Diesel,Dealer,Manual,First Owner,11
585000,81150,Diesel,Dealer,Manual,First Owner,5
500000,30000,Petrol,Individual,Manual,First Owner,1
800000,30000,Petrol,Individual,Manual,First Owner,5
265000,120000,Diesel,Individual,Manual,Second Owner,11
175000,180000,Diesel,Individual,Manual,First Owner,8
125000,50000,Petrol,Individual,Manual,Second Owner,13
165000,80000,Diesel,Individual,Manual,First Owner,10
150000,280000,Diesel,Individual,Manual,First Owner,9
1025000,90000,Diesel,Individual,Manual,Second Owner,5
1030000,250000,Diesel,Individual,Manual,Second Owner,6
380000,90000,Diesel,Individual,Manual,Fourth & Above Owner,8
250000,110000,Diesel,Individual,Manual,Third Owner,10
85000,80000,Petrol,Individual,Manual,Second Owner,20
500000,35000,Diesel,Individual,Manual,First Owner,4
350000,15000,Petrol,Individual,Manual,First Owner,2
190000,52000,Petrol,Individual,Manual,Second Owner,10
940000,140000,Diesel,Individual,Manual,First Owner,11
475000,60000,Petrol,Individual,Manual,Second Owner,7
300000,17000,Petrol,Individual,Manual,First Owner,2
250000,70000,Petrol,Individual,Manual,Third Owner,4
93000,97000,Petrol,Individual,Manual,Fourth & Above Owner,19
290000,125000,Diesel,Individual,Manual,Second Owner,8
75000,300000,Petrol,Individual,Manual,Third Owner,10
1000000,120000,Diesel,Individual,Manual,Second Owner,5
550000,87000,Diesel,Individual,Manual,First Owner,5
285000,75000,Diesel,Individual,Manual,Third Owner,10
229999,40000,Petrol,Individual,Manual,Second Owner,8
580000,120000,Diesel,Individual,Manual,First Owner,6
175000,100000,Petrol,Individual,Manual,Fourth & Above Owner,15
250000,110000,Diesel,Individual,Manual,Fourth & Above Owner,8
70000,105700,Petrol,Individual,Manual,First Owner,14
430999,14000,Petrol,Dealer,Manual,First Owner,3
80000,70000,Petrol,Individual,Manual,First Owner,10
335000,28000,Petrol,Dealer,Manual,First Owner,1
350000,51000,Petrol,Dealer,Manual,First Owner,3
315000,56000,Petrol,Dealer,Manual,First Owner,2
1100000,35000,Diesel,Individual,Automatic,First Owner,1
80000,24000,Petrol,Individual,Manual,First Owner,15
285000,64000,Petrol,Dealer,Manual,Second Owner,6
100000,120000,Diesel,Individual,Manual,Third Owner,11
225000,37091,Petrol,Individual,Manual,First Owner,9
4500000,80000,Diesel,Individual,Automatic,First Owner,3
320000,38900,Petrol,Individual,Manual,Third Owner,2
1249000,60000,Diesel,Individual,Manual,Third Owner,4
120000,110000,Petrol,Individual,Manual,Third Owner,12
200000,100000,Diesel,Individual,Manual,Second Owner,9
1151000,85000,Diesel,Individual,Manual,First Owner,4
120000,140000,Diesel,Individual,Manual,First Owner,8
220000,20000,Petrol,Individual,Manual,First Owner,3
784000,40000,Diesel,Individual,Manual,First Owner,2
500000,50000,Petrol,Individual,Manual,First Owner,3
350000,20000,Petrol,Individual,Manual,First Owner,2
1400000,50000,Diesel,Individual,Automatic,First Owner,2
600000,100000,Diesel,Individual,Manual,Second Owner,6
525000,9400,Petrol,Individual,Manual,First Owner,1
930000,12000,Diesel,Individual,Manual,First Owner,3
440000,14100,CNG,Dealer,Manual,First Owner,3
434999,21000,Petrol,Dealer,Manual,First Owner,4
250000,28000,Petrol,Dealer,Manual,First Owner,9
940000,35000,Diesel,Dealer,Manual,First Owner,3
1050000,31000,Diesel,Dealer,Automatic,First Owner,3
825000,58000,Diesel,Dealer,Manual,First Owner,4
229999,25000,Petrol,Individual,Manual,First Owner,8
375000,72000,Petrol,Dealer,Manual,First Owner,9
640000,89000,Diesel,Dealer,Manual,First Owner,7
800000,160000,Diesel,Dealer,Manual,First Owner,8
130000,30000,Petrol,Individual,Manual,Third Owner,8
300000,37555,Petrol,Dealer,Manual,First Owner,6
440000,14000,Petrol,Dealer,Manual,First Owner,2
595000,56600,CNG,Dealer,Manual,First Owner,6
450000,110000,Diesel,Individual,Manual,First Owner,7
690000,50000,Diesel,Individual,Manual,First Owner,3
300000,5000,Petrol,Individual,Manual,First Owner,1
170000,100000,Petrol,Individual,Manual,Second Owner,6
280000,120000,Diesel,Individual,Manual,First Owner,8
220000,67580,Petrol,Individual,Manual,Second Owner,11
140000,100000,Petrol,Individual,Manual,Third Owner,11
45000,60000,Petrol,Individual,Manual,First Owner,16
200000,125000,Diesel,Individual,Manual,Second Owner,6
325000,120000,Diesel,Individual,Manual,Second Owner,12
300000,130000,Diesel,Individual,Manual,Second Owner,10
120000,250000,Petrol,Individual,Manual,Second Owner,11
280000,40000,Diesel,Individual,Manual,First Owner,5
225000,78000,Diesel,Dealer,Manual,First Owner,7
750000,48238,Petrol,Trustmark Dealer,Automatic,First Owner,5
535000,38365,Petrol,Dealer,Manual,First Owner,4
1250000,23670,Diesel,Trustmark Dealer,Manual,First Owner,4
650000,49834,Petrol,Trustmark Dealer,Manual,First Owner,3
295000,57353,Petrol,Trustmark Dealer,Manual,First Owner,7
480000,68308,Diesel,Trustmark Dealer,Manual,First Owner,5
575000,63240,Diesel,Trustmark Dealer,Manual,First Owner,5
426000,1000,Diesel,Individual,Manual,First Owner,0
295000,90000,Diesel,Individual,Manual,Third Owner,5
330000,100000,Diesel,Individual,Manual,Second Owner,9
150000,80000,Petrol,Individual,Manual,First Owner,11
927999,90000,Diesel,Individual,Manual,First Owner,4
70000,60000,Petrol,Individual,Manual,Fourth & Above Owner,17
399000,55000,Diesel,Dealer,Manual,First Owner,5
350000,90000,Diesel,Individual,Manual,First Owner,5
125000,50000,Diesel,Individual,Manual,Second Owner,14
150000,90000,Petrol,Individual,Manual,Second Owner,12
250000,25000,Petrol,Individual,Manual,First Owner,5
675000,61000,Diesel,Dealer,Manual,First Owner,6
950000,30000,Diesel,Individual,Manual,First Owner,2
409999,45000,CNG,Individual,Manual,First Owner,2
225000,60000,Diesel,Individual,Manual,First Owner,9
350000,75000,Petrol,Individual,Manual,Second Owner,12
51111,140000,Petrol,Individual,Manual,Third Owner,15
290000,56000,Diesel,Dealer,Manual,First Owner,7
310000,62000,Electric,Dealer,Automatic,Second Owner,14
212000,58000,Diesel,Dealer,Manual,Second Owner,13
900000,49000,Diesel,Dealer,Automatic,Second Owner,7
221000,56000,Diesel,Dealer,Manual,Second Owner,9
675000,73000,Diesel,Dealer,Manual,First Owner,7
421000,69000,Diesel,Dealer,Manual,First Owner,6
350000,10000,Petrol,Individual,Manual,First Owner,12
140000,110000,CNG,Individual,Manual,First Owner,10
90000,116000,Diesel,Individual,Manual,Second Owner,18
830000,40000,Diesel,Individual,Manual,First Owner,2
180000,30000,Petrol,Individual,Manual,First Owner,11
210000,109000,Diesel,Individual,Manual,Second Owner,11
700000,90000,Diesel,Individual,Manual,First Owner,3
125000,120000,Diesel,Individual,Manual,First Owner,8
530000,64916,Petrol,Individual,Manual,First Owner,3
800000,37161,Diesel,Dealer,Manual,First Owner,2
580000,15000,Petrol,Individual,Manual,First Owner,4
1400000,118000,Diesel,Individual,Automatic,Second Owner,8
300000,50852,Petrol,Individual,Manual,First Owner,2
300000,30000,Petrol,Individual,Manual,First Owner,4
700000,77000,Diesel,Individual,Manual,First Owner,5
250000,70000,Petrol,Individual,Manual,Third Owner,8
500000,120000,Diesel,Individual,Manual,First Owner,4
428000,40000,Petrol,Individual,Automatic,Third Owner,11
1400000,33000,Diesel,Individual,Manual,First Owner,1
219000,53500,Petrol,Individual,Manual,Third Owner,7
500000,40000,Diesel,Individual,Manual,First Owner,3
409999,60000,Petrol,Individual,Manual,First Owner,10
570000,5000,Petrol,Individual,Manual,First Owner,2
160000,80000,Petrol,Individual,Manual,Third Owner,13
749000,51500,Diesel,Individual,Manual,Second Owner,3
300000,120000,Diesel,Individual,Manual,Third Owner,10
550000,79800,Diesel,Dealer,Manual,First Owner,6
550000,97000,Diesel,Dealer,Manual,Second Owner,5
1250000,6590,Diesel,Dealer,Manual,First Owner,1
700000,49957,Diesel,Dealer,Manual,First Owner,3
600000,43235,Diesel,Dealer,Manual,First Owner,3
925000,50699,Diesel,Dealer,Manual,First Owner,2
1800000,126000,Diesel,Dealer,Automatic,First Owner,4
459999,140730,Diesel,Dealer,Manual,Second Owner,5
565000,46000,Petrol,Individual,Manual,First Owner,5
170000,80000,Petrol,Individual,Manual,Third Owner,7
150000,256000,Diesel,Dealer,Manual,First Owner,19
295000,120000,Diesel,Individual,Manual,First Owner,12
819999,40000,Diesel,Individual,Manual,First Owner,2
819999,40000,Diesel,Individual,Manual,First Owner,1
320000,40000,Petrol,Individual,Manual,First Owner,5
550000,135000,Diesel,Individual,Manual,Second Owner,5
550000,50000,Diesel,Individual,Manual,First Owner,5
590000,98000,Diesel,Individual,Manual,First Owner,3
950000,50000,Diesel,Individual,Manual,First Owner,3
1000000,30000,Diesel,Individual,Manual,First Owner,3
500000,120000,Diesel,Individual,Manual,First Owner,7
450000,70000,Diesel,Individual,Manual,First Owner,3
720000,35000,Diesel,Individual,Manual,First Owner,3
390000,70000,Diesel,Individual,Manual,Second Owner,5
500000,35000,Diesel,Individual,Manual,First Owner,6
2500000,70000,Petrol,Individual,Automatic,Second Owner,4
780000,50000,Diesel,Individual,Manual,First Owner,3
484999,90000,Diesel,Individual,Manual,Second Owner,5
420000,90000,Diesel,Individual,Manual,Second Owner,8
1225000,70000,Diesel,Individual,Manual,First Owner,5
350000,50000,Diesel,Individual,Manual,Second Owner,5
350000,120000,Diesel,Individual,Manual,Third Owner,5
800000,230000,Diesel,Individual,Manual,First Owner,9
125000,70000,Petrol,Individual,Automatic,Second Owner,16
75000,100000,Diesel,Individual,Manual,Third Owner,10
509999,15000,Petrol,Individual,Manual,First Owner,2
215000,80000,Diesel,Individual,Manual,Third Owner,6
480000,101000,Diesel,Dealer,Manual,First Owner,6
630000,55000,Diesel,Dealer,Manual,First Owner,4
190000,115000,Petrol,Dealer,Manual,Second Owner,13
500000,100000,Diesel,Dealer,Manual,First Owner,5
850000,52000,Diesel,Dealer,Manual,Second Owner,6
350000,105000,Diesel,Dealer,Manual,First Owner,9
425000,170000,Diesel,Dealer,Manual,First Owner,7
495000,105000,Diesel,Dealer,Manual,First Owner,5
890000,60000,Diesel,Individual,Manual,Second Owner,3
1100000,25000,Diesel,Individual,Automatic,Second Owner,2
650000,218000,Diesel,Individual,Manual,Second Owner,6
233000,58000,Petrol,Individual,Manual,Third Owner,11
300000,110000,Diesel,Individual,Manual,Second Owner,5
614000,1000,Petrol,Individual,Manual,First Owner,0
250000,100000,Petrol,Individual,Manual,Second Owner,10
250000,110000,Petrol,Individual,Manual,Second Owner,10
200000,40000,Petrol,Individual,Manual,First Owner,9
290000,52000,Petrol,Individual,Manual,First Owner,7
320000,80000,Petrol,Individual,Manual,Second Owner,7
145000,52000,Petrol,Individual,Manual,Second Owner,14
100000,124000,Petrol,Individual,Manual,Second Owner,15
130000,210000,Diesel,Individual,Manual,Second Owner,10
145000,66000,Petrol,Individual,Automatic,Second Owner,14
110000,120000,Petrol,Individual,Manual,Third Owner,12
680000,40000,Diesel,Individual,Manual,First Owner,1
37500,90000,Petrol,Individual,Manual,Second Owner,16
200000,120000,Diesel,Individual,Manual,Second Owner,9
1000000,15000,Diesel,Individual,Manual,First Owner,1
2800000,10000,Diesel,Individual,Automatic,First Owner,1
470000,170000,Diesel,Individual,Manual,First Owner,5
415000,20000,Petrol,Individual,Manual,First Owner,3
500000,82000,Diesel,Individual,Manual,First Owner,6
150000,60000,Petrol,Individual,Manual,Second Owner,7
95000,50000,Petrol,Individual,Manual,Second Owner,15
400000,70000,Diesel,Individual,Manual,First Owner,8
114999,66782,Petrol,Individual,Manual,Second Owner,12
75000,130000,Petrol,Individual,Manual,First Owner,14
500000,120000,Diesel,Individual,Manual,First Owner,7
195000,75000,Petrol,Individual,Manual,Second Owner,6
155000,40000,Petrol,Individual,Manual,First Owner,5
65000,90000,Petrol,Individual,Manual,Second Owner,20
65000,150000,Petrol,Individual,Manual,Third Owner,15
190000,60000,Petrol,Individual,Manual,Second Owner,5
200000,112198,Diesel,Individual,Manual,Second Owner,8
160000,60000,Petrol,Individual,Manual,Second Owner,10
